Local time in Rikaze,T,Po,P,Pa,U,Ff,ff10,ff3,Tn,Tx,H,Td,RRR,tR
17.09.2018 05:00,10.2,479.4,,0,50,2,,,,,,0.2,,
17.09.2018 02:00,10.2,479.4,,0,58,1,,,,20.8,,2.3,,
16.09.2018 23:00,13.7,479.4,,1.5,47,1,,,,,,2.6,,
16.09.2018 20:00,16,477.9,,-0.1,39,1,,,,,1500-2000,2.1,,
16.09.2018 17:00,19.7,478,,-2.1,29,2,,,,,1500-2000,1.2,,
16.09.2018 14:00,17.8,480.1,,-1.4,34,3,,,7.6,,1500-2000,1.7,,
16.09.2018 11:00,14.6,481.5,,0.6,39,3,,,,,,0.8,,
16.09.2018 08:00,8.2,480.9,,0.9,63,0,,,,,,1.4,,
16.09.2018 05:00,10.3,480,,0,56,1,,,,,,1.7,,
16.09.2018 02:00,11.5,480,,0.2,54,2,,,,21.2,,2.5,,
15.09.2018 23:00,14,479.8,,1,46,2,,,,,,2.6,,
15.09.2018 20:00,17.9,478.8,,-0.4,37,2,,,,,1500-2000,3,,
15.09.2018 17:00,20.3,479.2,,-1.9,27,5,,,,,1500-2000,0.7,,
15.09.2018 14:00,18.4,481.1,,-1.2,30,2,,,4.6,,1500-2000,0.5,,
15.09.2018 11:00,14.6,482.3,,1.1,42,2,,,,,1500-2000,1.8,,
15.09.2018 08:00,4.7,481.2,,0.9,91,0,,,,,2000-2500,3.4,,
15.09.2018 05:00,5.9,480.3,,-0.1,87,0,,,,,,3.9,,
15.09.2018 02:00,8,480.4,,0.5,81,0,,,,19.9,,4.9,,
14.09.2018 23:00,12.1,479.9,,1.2,56,2,,,,,,3.6,,
14.09.2018 20:00,15.1,478.7,,0.5,46,4,,,,,1500-2000,3.6,Trace of precipitation,6
14.09.2018 17:00,17.8,478.2,,-1.5,36,3,,,,,600-1000,2.5,,
14.09.2018 14:00,18.1,479.7,,-1,36,2,,,5,,1500-2000,2.8,Trace of precipitation,6
14.09.2018 11:00,15,480.7,,1.4,41,2,,,,,2000-2500,1.9,,
14.09.2018 08:00,6.3,479.3,,0.7,85,0,,,,,2000-2500,4,,
14.09.2018 05:00,6,478.6,,0.2,90,0,,,,,,4.5,,
14.09.2018 02:00,8.4,478.4,,0.4,79,0,,,,20.4,,5,,
13.09.2018 23:00,13.6,478,,1.3,51,2,,,,,,3.7,,
13.09.2018 20:00,16.7,476.7,,-0.3,44,5,,,,,1500-2000,4.4,Trace of precipitation,6
13.09.2018 17:00,19.1,477,,-2.1,42,4,,,,,1500-2000,5.9,,
13.09.2018 14:00,15.8,479.1,,-1.1,53,3,,,7.3,,1500-2000,6.3,2,6
13.09.2018 11:00,10.5,480.2,,0.9,71,1,,,,,1500-2000,5.5,,
13.09.2018 08:00,7.3,479.3,,0.8,84,1,,,,,2000-2500,4.8,,
13.09.2018 05:00,9.8,478.5,,0,70,1,,,,,,4.6,,
13.09.2018 02:00,9.9,478.5,,0.5,72,0,,,,19.4,,5.1,,
12.09.2018 23:00,12.1,478,,1.3,60,2,,,,,,4.6,,
12.09.2018 20:00,14.9,476.7,,-0.3,53,1,,,,,1500-2000,5.4,0.3,6
12.09.2018 17:00,18,477,,-1.5,42,3,,,,,1500-2000,4.9,,
12.09.2018 14:00,17.8,478.5,,-1.8,49,1,,,8,,1500-2000,7,,
12.09.2018 11:00,13.8,480.3,,0.6,60,2,,,,,1500-2000,6.2,,
12.09.2018 08:00,8.3,479.7,,0.2,86,0,,,,,2000-2500,6.1,0.2,6
12.09.2018 05:00,9.2,479.5,,-0.8,89,0,,,,,,7.5,,
12.09.2018 02:00,9.3,480.3,,1,82,3,,,,22.2,,6.4,6,6
11.09.2018 23:00,11.7,479.3,,2,67,3,,,,,,5.8,,
11.09.2018 20:00,19.6,477.3,,-0.9,44,2,,,,,1500-2000,7,Trace of precipitation,6
11.09.2018 17:00,21.8,478.2,,-2.4,31,1,,,,,1500-2000,3.9,,
11.09.2018 14:00,18.7,480.6,,-1.3,41,1,,,9,,1500-2000,5.2,Trace of precipitation,6
11.09.2018 11:00,14.4,481.9,,0.4,59,1,,,,,1500-2000,6.3,,
11.09.2018 08:00,9.2,481.5,,0,86,0,,,,,2000-2500,7,1,12
11.09.2018 05:00,11.5,481.5,,-0.2,72,1,,,,,,6.6,,
11.09.2018 02:00,10.4,481.7,,0.2,83,1,,,,21.7,,7.6,1,6
10.09.2018 23:00,12.2,481.5,,1.4,70,2,,,,,,6.9,,
10.09.2018 20:00,12.2,480.1,,0.7,73,4,,,,,1500-2000,7.5,7,6
10.09.2018 17:00,20.3,479.4,,-2.3,39,1,,,,,1500-2000,5.9,,
10.09.2018 14:00,17.7,481.7,,-1,50,1,,,10.3,,1500-2000,7.2,Trace of precipitation,6
10.09.2018 11:00,15.3,482.7,,0.5,52,2,,,,,1500-2000,5.5,,
10.09.2018 08:00,10.4,482.2,,0.4,84,0,,,,,2000-2500,7.8,Trace of precipitation,6
10.09.2018 05:00,11.4,481.8,,-0.4,75,0,,,,,,7.1,,
10.09.2018 02:00,11.3,482.2,,0.1,74,1,,,,21.2,,6.8,,
09.09.2018 23:00,13.6,482.1,,2,56,1,,,,,,5,,
09.09.2018 20:00,17.5,480.1,,0.4,40,2,,,,,1500-2000,3.8,0.1,6
09.09.2018 17:00,19.6,479.7,,-1.5,37,3,,,,,1500-2000,4.5,,
09.09.2018 14:00,20.7,481.2,,-1,34,3,,,8,,1500-2000,4.3,0.1,6
09.09.2018 11:00,16.6,482.2,,0.9,45,2,,,,,1500-2000,4.6,,
09.09.2018 08:00,10.7,481.3,,1,82,2,,,,,1500-2000,7.8,0.1,6
09.09.2018 05:00,8.2,480.3,,0,91,0,,,,,,6.8,,
09.09.2018 02:00,9.4,480.3,,0.4,83,0,,,,23,,6.7,,
08.09.2018 23:00,11.4,479.9,,0.9,72,0,,,,,,6.5,,
08.09.2018 20:00,20.5,479,,-0.7,23,0,,,,,,-1.3,,
08.09.2018 17:00,22.2,479.7,,-2.1,19,3,,,,,1500-2000,-2.5,,
08.09.2018 14:00,19.3,481.8,,-1.1,29,3,,,8,,1500-2000,0.8,,
08.09.2018 11:00,16.2,482.9,,0.9,34,2,,,,,,0.3,,
08.09.2018 08:00,8.5,482,,0.8,62,1,,,,,,1.6,Trace of precipitation,12
08.09.2018 05:00,9.5,481.2,,0,62,0,,,,,,2.4,,
08.09.2018 02:00,9.8,481.2,,0.4,67,1,,,,23.2,,4,,
07.09.2018 23:00,16.6,480.8,,1.4,33,2,,,,,,0.3,,
07.09.2018 20:00,19.1,479.4,,-0.5,33,1,,,,,1500-2000,2.5,Trace of precipitation,6
07.09.2018 17:00,22.4,479.9,,-2,24,3,,,,,1500-2000,0.9,,
07.09.2018 14:00,19.3,481.9,,-1,36,2,,,6.5,,1500-2000,3.9,,
07.09.2018 11:00,16.5,482.9,,0.8,46,1,,,,,1500-2000,4.9,,
07.09.2018 08:00,7.2,482.1,,,97,0,,,,,2000-2500,6.8,,
07.09.2018 05:00,8,481.3,,-0.2,93,0,,,,,,6.9,,
07.09.2018 02:00,8,481.5,,0.1,93,0,,,,23.1,,6.9,,
06.09.2018 23:00,9.4,481.4,,1.4,75,0,,,,,,5.2,,
06.09.2018 20:00,15.7,480,,0.8,51,1,,,,,1500-2000,5.6,19,6
06.09.2018 17:00,21.6,479.2,,-1.8,32,3,,,,,1500-2000,4.2,,
06.09.2018 14:00,20.1,481,,-1.1,33,3,,,8.5,,1500-2000,3.3,,
06.09.2018 11:00,17.5,482.1,,0.8,43,2,,,,,1500-2000,4.8,,
06.09.2018 08:00,8.7,481.3,,1,82,1,,,,,2000-2500,5.8,Trace of precipitation,6
06.09.2018 05:00,9.7,480.3,,0.3,77,0,,,,,,5.9,,
06.09.2018 02:00,10.5,480,,0.2,79,0,,,,22.4,,7,,
05.09.2018 23:00,12.8,479.8,,1,75,0,,,,,,8.5,,
05.09.2018 20:00,20.5,478.8,,-0.6,39,0,,,,,1500-2000,6.1,Trace of precipitation,6
05.09.2018 17:00,21.8,479.4,,-1.8,28,2,,,,,1500-2000,2.5,,
05.09.2018 14:00,20,481.2,,-1.1,46,1,,,8.9,,1500-2000,8,,
05.09.2018 11:00,17.6,482.3,,0.9,45,1,,,,,1500-2000,5.5,,
05.09.2018 08:00,8.9,481.4,,1,90,0,,,,,2000-2500,7.4,0.4,6
05.09.2018 05:00,9.8,480.4,,-0.2,89,0,,,,,,8.1,,
05.09.2018 02:00,12.6,480.6,,0.3,77,2,,,,22.7,,8.7,1,6
04.09.2018 23:00,12.9,480.3,,1.1,70,1,,,,,,7.6,,
04.09.2018 20:00,15.8,479.2,,0.4,51,8,,,,,1500-2000,5.7,0.1,6
04.09.2018 17:00,22,478.8,,-2.1,32,2,,,,,1500-2000,4.6,,
04.09.2018 14:00,20.3,480.9,,-1,41,2,,,9.2,,1500-2000,6.6,,
04.09.2018 11:00,17.9,481.9,,0.8,43,2,,,,,1500-2000,5.2,,
04.09.2018 08:00,9.5,481.1,,0.8,82,1,,,,,2000-2500,6.6,Trace of precipitation,6
04.09.2018 05:00,14.1,480.3,,,56,2,,,,,,5.5,,
04.09.2018 02:00,15.2,480.2,,0.5,53,2,,,,23.4,,5.7,,
03.09.2018 23:00,17.1,479.7,,1.6,48,0,,,,,,6,,
03.09.2018 20:00,20,478.1,,-0.1,37,1,,,,,1500-2000,4.9,,
03.09.2018 17:00,22.5,478.2,,-2.3,33,1,,,,,1500-2000,5.4,,
03.09.2018 14:00,19.7,480.5,,-0.8,41,1,,,8.9,,1500-2000,6.1,,
03.09.2018 11:00,16.3,481.3,,0.7,56,2,,,,,1500-2000,7.5,,
03.09.2018 08:00,9.1,480.6,,0.3,94,0,,,,,2000-2500,8.2,0.2,12
03.09.2018 05:00,9.7,480.3,,-0.2,95,0,,,,,,8.9,,
03.09.2018 02:00,11.3,480.5,,-0.1,83,0,,,,22.7,,8.5,0.2,6
02.09.2018 23:00,13,480.6,,0.9,71,1,,,,,,7.9,,
02.09.2018 20:00,14.3,479.7,,1.5,64,2,,,,,1500-2000,7.6,Trace of precipitation,6
02.09.2018 17:00,22.1,478.2,,-2.4,31,1,,,,,1500-2000,4.2,,
02.09.2018 14:00,19.4,480.6,,-0.6,40,2,,,11.8,,1500-2000,5.5,,
02.09.2018 11:00,16.1,481.2,,1.1,52,3,,,,,1500-2000,6.3,,
02.09.2018 08:00,11.9,480.1,,0.4,73,0,,,,,2000-2500,7.2,Trace of precipitation,12
02.09.2018 05:00,12.8,479.7,,-0.3,61,1,,,,,,5.5,,
02.09.2018 02:00,14.6,480,,0.3,59,1,,,,23.4,,6.7,,
01.09.2018 23:00,16,479.7,,1.2,58,2,,,,,,7.7,,
01.09.2018 20:00,21.2,478.5,,-0.4,37,1,,,,,1500-2000,5.9,,
01.09.2018 17:00,22,478.9,,-1.7,35,2,,,,,1500-2000,5.9,,
01.09.2018 14:00,19.3,480.6,,-0.9,40,0,,,10.1,,1500-2000,5.4,,
01.09.2018 11:00,17.6,481.5,,0.9,49,2,,,,,1500-2000,6.8,,
01.09.2018 08:00,10.1,480.6,,0.4,85,0,,,,,2000-2500,7.7,Trace of precipitation,6
01.09.2018 05:00,12.9,480.2,,0.4,74,1,,,,,,8.4,,
01.09.2018 02:00,15.6,479.8,,0.5,55,2,,,,22.2,,6.6,,
31.08.2018 23:00,16,479.3,,1.4,65,2,,,,,,9.4,,
31.08.2018 20:00,20.7,477.9,,-0.3,40,1,,,,,1500-2000,6.6,,
31.08.2018 17:00,21.8,478.2,,-1.7,41,4,,,,,1500-2000,8,,
31.08.2018 14:00,19.8,479.9,,-1,44,1,,,10.3,,1500-2000,7.2,,
31.08.2018 11:00,16.7,480.9,,0.7,58,2,,,,,1500-2000,8.4,,
31.08.2018 08:00,10.4,480.2,,0.5,96,0,,,,,2000-2500,9.8,Trace of precipitation,6
31.08.2018 05:00,11.3,479.7,,-0.2,96,1,,,,,,10.7,,
31.08.2018 02:00,12.2,479.9,,0.3,91,0,,,,18.3,,10.8,,
30.08.2018 23:00,12.8,479.6,,0.8,86,0,,,,,,10.5,,
30.08.2018 20:00,15,478.8,,0.1,68,2,,,,,1500-2000,9.1,Trace of precipitation,6
30.08.2018 17:00,17.2,478.7,,-1.9,54,0,,,,,,7.8,,
30.08.2018 14:00,13.4,480.6,,-0.7,67,1,,,8.4,,1000-1500,7.4,3,6
30.08.2018 11:00,9.2,481.3,,0.7,89,1,,,,,600-1000,7.5,,
30.08.2018 08:00,8.9,480.6,,0.3,94,1,,,,,600-1000,8,28,6
30.08.2018 05:00,8.9,480.3,,-0.4,92,3,,,,,,7.7,,
30.08.2018 02:00,10.5,480.7,,1.1,93,2,,,,21,,9.4,19,6
29.08.2018 23:00,14.6,479.6,,1,81,1,,,,,,11.4,,
29.08.2018 20:00,15.7,478.6,,-0.1,76,0,,,,,1500-2000,11.5,0.1,6
29.08.2018 17:00,19.3,478.7,,-1.9,50,4,,,,,1500-2000,8.6,,
29.08.2018 14:00,17.5,480.6,,-0.9,57,2,,,10.8,,1500-2000,8.9,0.1,6
29.08.2018 11:00,14.2,481.5,,0.6,72,2,,,,,1000-1500,9.2,,
29.08.2018 08:00,11.1,480.9,,0.2,91,0,,,,,600-1000,9.7,1,6
29.08.2018 05:00,11.1,480.7,,-0.5,88,2,,,,,,9.2,,
29.08.2018 02:00,11.7,481.2,,0.1,88,1,,,,17.6,,9.8,0.2,6
28.08.2018 23:00,12.2,481.1,,1.2,82,1,,,,,,9.2,,
28.08.2018 20:00,14.2,479.9,,-0.1,71,1,,,,,1500-2000,9,Trace of precipitation,6
28.08.2018 17:00,16.3,480,,-1.7,56,1,,,,,1500-2000,7.5,,
28.08.2018 14:00,11.3,481.7,,0.1,86,3,,,10.1,,600-1000,9,6,6
28.08.2018 11:00,10.5,481.6,,1,88,1,,,,,600-1000,8.6,,
28.08.2018 08:00,10.3,480.6,,0.4,91,0,,,,,600-1000,8.9,12,6
28.08.2018 05:00,10.5,480.2,,-0.4,93,2,,,,,,9.4,,
28.08.2018 02:00,11.9,480.6,,0.7,87,3,,,,20.7,,9.8,0.8,6
27.08.2018 23:00,15.4,479.9,,1.5,64,1,,,,,,8.6,,
27.08.2018 20:00,18.3,478.4,,-0.1,56,0,,,,,1500-2000,9.4,,
27.08.2018 17:00,20.3,478.5,,-1.8,44,2,,,,,1500-2000,7.7,,
27.08.2018 14:00,17.4,480.3,,-1.2,55,3,,,10.7,,1500-2000,8.3,2,6
27.08.2018 11:00,12.8,481.5,,0.9,75,2,,,,,600-1000,8.5,,
27.08.2018 08:00,10.8,480.6,,1,93,1,,,,,600-1000,9.7,8,6
27.08.2018 05:00,11.6,479.6,,0.5,91,1,,,,,,10.2,,
27.08.2018 02:00,13.1,479.1,,0.3,80,2,,,,20.1,,9.7,,
26.08.2018 23:00,12.7,478.8,,1.1,87,0,,,,,,10.6,,
26.08.2018 20:00,17.2,477.7,,-0.2,53,2,,,,,1500-2000,7.5,Trace of precipitation,6
26.08.2018 17:00,18,477.9,,-1.8,54,2,,,,,1500-2000,8.6,,
26.08.2018 14:00,15.4,479.7,,-0.8,65,2,,,8.6,,1500-2000,8.9,0.2,6
26.08.2018 11:00,12,480.5,,0.6,76,2,,,,,600-1000,7.9,,
26.08.2018 08:00,8.7,479.9,,0.3,91,0,,,,,600-1000,7.3,9,6
26.08.2018 05:00,9.1,479.6,,-0.4,89,3,,,,,,7.4,,
26.08.2018 02:00,10,480,,0.9,89,3,,,,19,,8.3,3,6
25.08.2018 23:00,15.2,479.1,,1.2,65,3,,,,,,8.7,,
25.08.2018 20:00,16.9,477.9,,-0.2,53,2,,,,,600-1000,7.3,Trace of precipitation,6
25.08.2018 17:00,18.8,478.1,,-1.8,53,2,,,,,1500-2000,9,,
25.08.2018 14:00,15.3,479.9,,-0.7,62,3,,,8.5,,600-1000,8.1,0.5,6
25.08.2018 11:00,10.9,480.6,,0.6,77,1,,,,,600-1000,7,,
25.08.2018 08:00,8.6,480,,0.5,89,2,,,,,600-1000,6.9,13,6
25.08.2018 05:00,9.5,479.5,,-0.2,87,2,,,,,,7.4,,
25.08.2018 02:00,11.2,479.7,,0,90,2,,,,18.7,,9.6,4,6
24.08.2018 23:00,11.3,479.7,,1.1,87,1,,,,,,9.2,,
24.08.2018 20:00,12.4,478.6,,0.4,87,2,,,,,600-1000,10.3,4,6
24.08.2018 17:00,17.8,478.2,,-2.1,59,2,,,,,1500-2000,9.7,,
24.08.2018 14:00,11.3,480.3,,-0.3,87,2,,,10,,1500-2000,9.2,5,6
24.08.2018 11:00,11.7,480.6,,0.9,84,2,,,,,600-1000,9.1,,
24.08.2018 08:00,10.4,479.7,,0.1,89,2,,,,,600-1000,8.7,9,6
24.08.2018 05:00,10.2,479.6,,-0.5,91,2,,,,,,8.8,,
24.08.2018 02:00,11.3,480.1,,0.8,80,5,,,,20.8,,8,1,6
23.08.2018 23:00,15.3,479.3,,1.1,69,2,,,,,,9.7,,
23.08.2018 20:00,17.3,478.2,,-0.3,57,1,,,,,1500-2000,8.7,1,6
23.08.2018 17:00,19.2,478.5,,-1.8,46,1,,,,,1500-2000,7.3,,
23.08.2018 14:00,13.8,480.3,,-0.6,76,1,,,11.1,,1500-2000,9.6,0.5,6
23.08.2018 11:00,14,480.9,,0.7,77,3,,,,,1500-2000,10,,
23.08.2018 08:00,11.2,480.2,,0.4,86,0,,,,,1000-1500,8.9,,
23.08.2018 05:00,12.2,479.8,,-0.5,80,0,,,,,,8.9,,
23.08.2018 02:00,13.3,480.3,,0.4,71,2,,,,19.4,,8.2,,
22.08.2018 23:00,13.4,479.9,,1.4,82,1,,,,,,10.4,,
22.08.2018 20:00,16.7,478.5,,-0.3,62,0,,,,,1000-1500,9.4,Trace of precipitation,6
22.08.2018 17:00,19.2,478.8,,-2.1,47,1,,,,,1000-1500,7.6,,
22.08.2018 14:00,15.7,480.9,,-0.8,65,2,,,8.8,,1000-1500,9.1,0.2,6
22.08.2018 11:00,11.6,481.7,,0.6,73,1,,,,,600-1000,6.9,,
22.08.2018 08:00,9.1,481.1,,0.3,86,0,,,,,600-1000,6.9,11,6
22.08.2018 05:00,9.4,480.8,,0,90,1,,,,,,7.8,,
22.08.2018 02:00,11.1,480.8,,0.6,86,2,,,,20.7,,8.8,2,6
21.08.2018 23:00,13.7,480.2,,1.6,81,2,,,,,,10.5,,
21.08.2018 20:00,17.1,478.6,,0,57,0,,,,,1500-2000,8.5,Trace of precipitation,6
21.08.2018 17:00,19.9,478.6,,-1.6,47,3,,,,,1500-2000,8.3,,
21.08.2018 14:00,18.1,480.2,,-0.7,52,3,,,10.7,,1500-2000,8.1,,
21.08.2018 11:00,14.4,480.9,,0.6,71,3,,,,,600-1000,9.2,,
21.08.2018 08:00,10.9,480.3,,0.2,89,1,,,,,600-1000,9.2,1,6
21.08.2018 05:00,11.1,480.1,,-0.7,89,2,,,,,,9.4,,
21.08.2018 02:00,12.4,480.8,,-0.1,79,2,,,,21.9,,8.9,3,6
20.08.2018 23:00,12.2,480.9,,1.8,80,2,,,,,,8.9,,
20.08.2018 20:00,17.7,479.1,,0.5,52,6,,,,,1500-2000,7.7,Trace of precipitation,6
20.08.2018 17:00,21.3,478.6,,-1.7,41,2,,,,,1500-2000,7.5,,
20.08.2018 14:00,19.2,480.3,,-0.9,53,3,,,10.8,,1500-2000,9.4,0.3,6
20.08.2018 11:00,15.3,481.2,,1.1,66,3,,,,,600-1000,9,,
20.08.2018 08:00,10.8,480.1,,0.7,89,1,,,,,600-1000,9.1,4,6
20.08.2018 05:00,12.8,479.4,,0,78,3,,,,,,9.1,,
20.08.2018 02:00,14.6,479.4,,0.4,71,2,,,,19.9,,9.4,1,6
19.08.2018 23:00,15.1,479,,1.4,74,1,,,,,,10.5,,
19.08.2018 20:00,18,477.6,,-0.4,51,1,,,,,1500-2000,7.7,Trace of precipitation,6
19.08.2018 17:00,19.2,478,,-1.3,48,2,,,,,1500-2000,7.9,,
19.08.2018 14:00,19.2,479.3,,-0.6,49,3,,,11.3,,1500-2000,8.2,,
19.08.2018 11:00,16.4,479.9,,0.7,64,1,,,,,1500-2000,9.6,,
19.08.2018 08:00,11.8,479.2,,0.5,88,0,,,,,2000-2500,9.9,,
19.08.2018 05:00,12.1,478.7,,-0.2,86,1,,,,,,9.8,,
19.08.2018 02:00,12,478.9,,0,89,0,,,,20.5,,10.2,,
18.08.2018 23:00,14.7,478.9,,1.1,79,0,,,,,,11.1,,
18.08.2018 20:00,18.4,477.8,,-0.6,52,2,,,,,1500-2000,8.4,Trace of precipitation,6
18.08.2018 17:00,17.6,478.4,,-1.5,53,1,,,,,1000-1500,7.9,,
18.08.2018 14:00,17.7,479.9,,-0.7,59,4,,,11.9,,1000-1500,9.6,0.2,6
18.08.2018 11:00,13.6,480.6,,0.6,75,0,,,,,1000-1500,9.3,,
18.08.2018 08:00,12.4,480,,0.3,78,2,,,,,600-1000,8.7,0.2,12
18.08.2018 05:00,12.4,479.7,,-0.4,81,2,,,,,,9.2,,
18.08.2018 02:00,13,480.1,,0.1,74,3,,,,21.5,,8.5,0.2,6
17.08.2018 23:00,13.5,480,,1.7,71,1,,,,,,8.4,,
17.08.2018 20:00,18.4,478.3,,-0.5,49,3,,,,,1500-2000,7.5,Trace of precipitation,6
17.08.2018 17:00,20.1,478.8,,-2.1,37,2,,,,,1500-2000,5,,
17.08.2018 14:00,15.8,480.9,,-0.3,51,2,,,11.2,,1500-2000,5.7,,
17.08.2018 11:00,15.5,481.2,,0.7,64,1,,,,,1500-2000,8.7,,
17.08.2018 08:00,12.1,480.5,,0.5,84,1,,,,,1000-1500,9.5,0.4,6
17.08.2018 05:00,12.1,480,,-0.4,83,0,,,,,,9.3,,
17.08.2018 02:00,11.5,480.4,,-0.1,78,0,,,,21.8,,7.8,,
16.08.2018 23:00,16.2,480.5,,0.8,48,3,,,,,,5.2,,
16.08.2018 20:00,17.4,479.7,,-0.1,48,2,,,,,1500-2000,6.3,Trace of precipitation,6
16.08.2018 17:00,21.1,479.8,,-1.9,37,3,,,,,1500-2000,5.9,,
16.08.2018 14:00,17.5,481.7,,-0.6,52,4,,,11,,1500-2000,7.5,,
16.08.2018 11:00,16.1,482.3,,0.5,62,1,,,,,1500-2000,8.8,,
16.08.2018 08:00,11.5,481.8,,0.6,88,0,,,,,2000-2500,9.6,0.7,12
16.08.2018 05:00,11.8,481.2,,-0.4,86,0,,,,,,9.5,,
16.08.2018 02:00,12.9,481.6,,0.2,67,2,,,,20,,6.9,0.7,6
15.08.2018 23:00,12.5,481.4,,2,77,3,,,,,,8.6,,
15.08.2018 20:00,18.9,479.4,,-0.1,43,1,,,,,1500-2000,6.1,Trace of precipitation,6
15.08.2018 17:00,19.1,479.5,,-1.5,47,1,,,,,1500-2000,7.5,,
15.08.2018 14:00,17.5,481,,-0.5,53,2,,,10.1,,1500-2000,7.8,,
15.08.2018 11:00,14,481.5,,0.6,69,2,,,,,1500-2000,8.4,,
15.08.2018 08:00,11.1,480.9,,0.6,86,0,,,,,2000-2500,8.8,2,6
15.08.2018 05:00,10.3,480.3,,-0.2,89,1,,,,,,8.6,,
15.08.2018 02:00,11.1,480.5,,1.7,82,3,,,,19.7,,8.1,2,6
14.08.2018 23:00,15.2,478.8,,1.5,68,2,,,,,,9.3,,
14.08.2018 20:00,17.5,477.3,,-0.3,52,1,,,,,1500-2000,7.5,,
14.08.2018 17:00,16.1,477.6,,-1.2,61,3,,,,,1500-2000,8.6,,
14.08.2018 14:00,17.8,478.8,,-0.9,55,3,,,10.8,,1000-1500,8.6,3,6
14.08.2018 11:00,15.3,479.7,,0.5,69,1,,,,,600-1000,9.7,,
14.08.2018 08:00,11,479.2,,0.1,87,1,,,,,600-1000,8.9,0.1,6
14.08.2018 05:00,11.3,479.1,,-0.6,88,0,,,,,,9.4,,
14.08.2018 02:00,11,479.7,,0.9,89,0,,,,20.4,,9.3,5,6
13.08.2018 23:00,14.9,478.8,,1.7,66,1,,,,,,8.6,,
13.08.2018 20:00,19.4,477.1,,-0.2,44,2,,,,,1500-2000,6.8,Trace of precipitation,6
13.08.2018 17:00,20.2,477.3,,-1.5,42,3,,,,,1500-2000,6.9,,
13.08.2018 14:00,17.6,478.8,,-0.7,52,2,,,10.8,,1500-2000,7.6,,
13.08.2018 11:00,16.1,479.5,,0.7,60,2,,,,,1500-2000,8.3,,
13.08.2018 08:00,11.1,478.8,,0.2,89,1,,,,,2000-2500,9.4,0.1,6
13.08.2018 05:00,11,478.6,,-0.5,85,2,,,,,,8.6,,
13.08.2018 02:00,11.3,479.1,,0.5,86,0,,,,20.8,,9,2,6
12.08.2018 23:00,12.8,478.6,,2,74,3,,,,,,8.3,,
12.08.2018 20:00,18.6,476.6,,-0.4,52,2,,,,,1500-2000,8.6,,
12.08.2018 17:00,18.4,477,,-1.8,44,0,,,,,1500-2000,5.9,,
12.08.2018 14:00,16.4,478.8,,-0.9,57,3,,,9.7,,1500-2000,7.9,,
12.08.2018 11:00,12.8,479.7,,0.4,69,2,,,,,1000-1500,7.3,,
12.08.2018 08:00,9.8,479.3,,0.2,91,2,,,,,600-1000,8.4,0.9,6
12.08.2018 05:00,10.6,479.1,,-0.6,89,1,,,,,,8.9,,
12.08.2018 02:00,10.6,479.7,,0,87,1,,,,18.4,,8.5,6,6
11.08.2018 23:00,10.5,479.7,,1.5,89,1,,,,,,8.8,,
11.08.2018 20:00,13,478.2,,0.5,80,2,,,,,600-1000,9.6,1,6
11.08.2018 17:00,15.5,477.7,,-1.5,62,6,,,,,1500-2000,8.3,,
11.08.2018 14:00,16.2,479.2,,-1,67,1,,,9.8,,1500-2000,10.1,3,6
11.08.2018 11:00,11.5,480.2,,0.5,85,0,,,,,600-1000,9.1,,
11.08.2018 08:00,9.9,479.7,,0.3,91,0,,,,,600-1000,8.5,6,6
11.08.2018 05:00,11.4,479.4,,-0.3,83,3,,,,,,8.6,,
11.08.2018 02:00,12.7,479.7,,0.2,84,1,,,,19.4,,10.1,0.6,6
10.08.2018 23:00,13.6,479.5,,0.7,76,0,,,,,,9.5,,
10.08.2018 20:00,15.4,478.8,,0,56,6,,,,,1500-2000,6.7,,
10.08.2018 17:00,18.5,478.8,,-2.1,49,2,,,,,1500-2000,7.6,,
10.08.2018 14:00,15.7,480.9,,-0.9,61,2,,,9.6,,1500-2000,8.2,0.2,6
10.08.2018 11:00,12.3,481.8,,0.6,73,0,,,,,1000-1500,7.6,,
10.08.2018 08:00,9.7,481.2,,0,88,1,,,,,600-1000,7.8,9,6
10.08.2018 05:00,9.7,481.2,,-0.3,93,2,,,,,,8.6,,
10.08.2018 02:00,11.2,481.5,,1.2,82,3,,,,21.1,,8.2,2,6
09.08.2018 23:00,14.8,480.3,,1,80,0,,,,,,11.4,,
09.08.2018 20:00,17.6,479.3,,-0.1,63,0,,,,,1500-2000,10.5,0.6,6
09.08.2018 17:00,20.6,479.4,,-1.7,44,3,,,,,1500-2000,7.9,,
09.08.2018 14:00,17.1,481.1,,-1.3,54,2,,,9.8,,1500-2000,7.7,1,6
09.08.2018 11:00,11.9,482.4,,0.8,78,1,,,,,600-1000,8.2,,
09.08.2018 08:00,10.4,481.6,,0.8,86,3,,,,,600-1000,8.2,1,6
09.08.2018 05:00,12.6,480.8,,0.2,70,3,,,,,,7.3,,
09.08.2018 02:00,14.2,480.6,,0.3,57,2,,,,22.4,,5.8,,
08.08.2018 23:00,14.2,480.3,,1.5,70,1,,,,,,8.8,,
08.08.2018 20:00,18.1,478.8,,0.4,46,2,,,,,1500-2000,6.3,,
08.08.2018 17:00,21.6,478.4,,-1.8,34,2,,,,,1500-2000,5.1,,
08.08.2018 14:00,19,480.2,,-1,39,1,,,7.8,,1500-2000,4.7,,
